Agent_Age,Agent_Rating,Weather,Traffic,Vehicle,Area,Delivery_Time,Category,Premium_Delivery,Distance
22,4.9,Windy,Jam ,van,Metropolitian ,95,Apparel,1,10.757168277315147
22,5.0,Windy,Low ,motorcycle ,Metropolitian ,105,Kitchen,1,20.85333460818602
25,4.6,Fog,Medium ,scooter ,Metropolitian ,65,Shoes,1,9.219878421275038
22,4.7,Fog,Low ,motorcycle ,Urban ,85,Apparel,1,2.9845507897866907
21,4.7,Sandstorms,High ,motorcycle ,Metropolitian ,65,Pet Supplies,1,6.20919924806096
34,4.4,Fog,Jam ,scooter ,Metropolitian ,185,Toys,0,10.642292301678436
28,4.7,Sandstorms,Low ,motorcycle ,Urban ,60,Sports,1,7.549092417510471
38,4.7,Fog,Jam ,motorcycle ,Metropolitian ,190,Outdoors,0,7.448626618603313
21,4.9,Windy,Jam ,motorcycle ,Metropolitian ,105,Home,1,9.435201537430714
30,4.2,Cloudy,Medium ,scooter ,Metropolitian ,40,Grocery,1,13.611585111772158
37,4.8,Cloudy,Jam ,motorcycle ,Urban ,205,Clothing,0,14.15280068944862
24,4.7,Windy,Jam ,motorcycle ,Metropolitian ,125,Outdoors,0,20.182728114832916
28,4.7,Stormy,Low ,scooter ,Metropolitian ,80,Electronics,1,12.580267822400963
20,4.7,Cloudy,Medium ,motorcycle ,Metropolitian ,190,Pet Supplies,0,16.825674553493343
28,4.9,Stormy,Low ,scooter ,Metropolitian ,80,Outdoors,1,3.108902629159348
27,4.9,Fog,Jam ,scooter ,Urban ,210,Outdoors,0,20.183799025948787
24,4.3,Windy,Low ,motorcycle ,Metropolitian ,145,Home,0,1.5545816630911855
38,4.9,Sandstorms,Low ,scooter ,Urban ,110,Clothing,1,3.1162880555409944
35,4.9,Sunny,Jam ,motorcycle ,Metropolitian ,95,Skincare,1,13.583302501334016
24,4.8,Sandstorms,Medium ,scooter ,Metropolitian ,110,Snacks,1,4.4684124412647535
26,4.8,Fog,Medium ,motorcycle ,Metropolitian ,200,Skincare,0,13.428453377805399
30,4.7,Sunny,Jam ,motorcycle ,Urban ,95,Clothing,1,16.721971571134954
21,4.9,Stormy,Low ,van,Metropolitian ,18,Grocery,1,12.419794286435744
24,5.0,Stormy,Medium ,motorcycle ,Metropolitian ,105,Snacks,1,6.120777222727992
30,4.3,Windy,Low ,motorcycle ,Urban ,22,Grocery,1,1.5367917694809952
24,4.7,Fog,Jam ,motorcycle ,Metropolitian ,100,Books,1,7.772430463816821
37,4.4,Cloudy,High ,van,Other,180,Home,0,6.116387229265562
29,4.7,Cloudy,Medium ,motorcycle ,Metropolitian ,180,Cosmetics,0,19.359307695550992
33,4.7,Fog,Low ,van,Metropolitian ,80,Outdoors,1,1.4898423067405666
38,3.5,Windy,Jam ,van,Other,160,Shoes,0,10.705622903496973
24,4.9,Windy,Low ,scooter ,Urban ,50,Skincare,1,4.537394871786294
27,4.5,Cloudy,Low ,van,Metropolitian ,95,Toys,1,7.762394296687464
26,4.9,Cloudy,Medium ,scooter ,Metropolitian ,135,Kitchen,0,20.178298581848242
24,4.6,Sandstorms,Jam ,motorcycle ,Metropolitian ,140,Kitchen,0,9.087965501261484
33,4.5,Sandstorms,Jam ,van,Metropolitian ,140,Electronics,0,13.7888461168452
26,4.6,Windy,High ,scooter ,Urban ,55,Jewelry,1,6.037116126732456
34,4.1,Stormy,Low ,motorcycle ,Metropolitian ,115,Shoes,1,7.683892680377775
25,4.5,Cloudy,Low ,motorcycle ,Metropolitian ,105,Pet Supplies,1,10.756165907453589
32,3.9,Sandstorms,Medium ,scooter ,Metropolitian ,155,Sports,0,12.419787919082209
36,4.6,Sunny,Medium ,scooter ,Metropolitian ,75,Snacks,1,9.349055143284817
32,4.7,Cloudy,Medium ,motorcycle ,Metropolitian ,16,Grocery,1,9.087980108212484
28,4.8,Sunny,Low ,scooter ,Urban ,100,Skincare,1,2.9846559340989685
38,4.6,Windy,High ,motorcycle ,Metropolitian ,165,Shoes,0,6.232403352170867
38,4.7,Stormy,Medium ,scooter ,Metropolitian ,130,Outdoors,0,7.7626338661018774
27,4.8,Fog,Low ,motorcycle ,Urban ,85,Books,1,1.532276469519439
36,4.9,Cloudy,High ,motorcycle ,Other,185,Sports,0,3.0640094555094213
30,4.7,Sunny,Low ,motorcycle ,Metropolitian ,130,Books,0,3.064676862169093
31,4.5,Sunny,Jam ,van,Metropolitian ,95,Apparel,1,20.20724042537554
35,4.0,Fog,Jam ,motorcycle ,Metropolitian ,170,Outdoors,0,7.562501497648588
29,4.9,Sunny,Jam ,scooter ,Urban ,75,Shoes,1,4.674393132741051
29,4.8,Sandstorms,Jam ,motorcycle ,Urban ,100,Sports,1,10.757050667280428
39,4.9,Sunny,Low ,scooter ,Metropolitian ,60,Toys,1,1.5368020663947328
35,4.6,Sunny,High ,motorcycle ,Metropolitian ,115,Jewelry,1,6.127835452844326
26,4.5,Cloudy,Jam ,motorcycle ,Metropolitian ,175,Electronics,0,17.137414711878986
23,4.4,Windy,Low ,motorcycle ,Metropolitian ,135,Clothing,0,3.0408940852046724
21,4.8,Windy,Low ,motorcycle ,Metropolitian ,105,Skincare,1,10.5864846162781
34,4.6,Sandstorms,Low ,motorcycle ,Metropolitian ,100,Snacks,1,19.915547551520536
38,4.5,Sandstorms,Jam ,motorcycle ,Urban ,125,Electronics,0,7.762556904358444
34,4.8,Stormy,High ,motorcycle ,Metropolitian ,155,Electronics,0,6.081204324626466
34,4.0,Cloudy,High ,motorcycle ,Metropolitian ,155,Pet Supplies,0,6.037116126732456
21,4.6,Windy,High ,motorcycle ,Metropolitian ,95,Cosmetics,1,3.145067434621583
25,4.9,Fog,Medium ,scooter ,Urban ,85,Books,1,9.315069177421892
38,4.2,Stormy,Jam ,motorcycle ,Urban ,190,Jewelry,0,11.007734763744617
36,4.5,Fog,Low ,scooter ,Metropolitian ,185,Jewelry,0,20.253686746640913
37,4.0,Sandstorms,Low ,motorcycle ,Metropolitian ,130,Toys,0,9.435201537430714
25,4.8,Windy,Jam ,scooter ,Urban ,60,Books,1,4.561269432005461
32,4.9,Sunny,Jam ,scooter ,Metropolitian ,150,Skincare,0,17.137482577838597
33,3.9,Sandstorms,Jam ,scooter ,Metropolitian ,44,Grocery,1,19.362561679297382
30,4.8,Windy,Low ,motorcycle ,Urban ,100,Sports,1,4.6319408367104415
27,4.5,Stormy,Jam ,scooter ,Metropolitian ,90,Clothing,1,13.583078662317007
32,4.7,Cloudy,Medium ,motorcycle ,Other,95,Cosmetics,1,6.03744523636816
21,4.3,Fog,Medium ,scooter ,Metropolitian ,160,Outdoors,0,19.68855300536449
27,4.7,Sunny,Jam ,scooter ,Metropolitian ,60,Jewelry,1,10.90628903651029
23,4.4,Sandstorms,Jam ,motorcycle ,Urban ,180,Kitchen,0,7.646982582847267
31,4.1,Stormy,Jam ,van,Metropolitian ,185,Home,0,12.463888116757749
28,4.7,Windy,Jam ,motorcycle ,Metropolitian ,145,Jewelry,0,12.117036432265502
23,5.0,Sandstorms,Medium ,scooter ,Metropolitian ,140,Clothing,0,13.97121661678327
28,4.8,Sunny,Medium ,motorcycle ,Urban ,90,Skincare,1,10.906412696832646
39,4.6,Sandstorms,Medium ,van,Urban ,130,Books,0,8.936297424957562
20,4.7,Sandstorms,Jam ,scooter ,Metropolitian ,125,Clothing,0,10.906379374468557
24,4.9,Windy,Low ,scooter ,Metropolitian ,90,Shoes,1,3.109059104393369
20,4.9,Stormy,Low ,motorcycle ,Metropolitian ,70,Jewelry,1,3.105091522701049
24,4.1,Sandstorms,Low ,motorcycle ,Metropolitian ,130,Outdoors,0,2.9802493849187557
33,4.2,Sunny,Jam ,motorcycle ,Urban ,170,Clothing,0,10.593965493047934
34,4.3,Cloudy,Low ,van,Metropolitian ,190,Books,0,13.763977224427641
39,4.9,Windy,Medium ,scooter ,Urban ,105,Jewelry,1,10.756990051436132
22,5.0,Stormy,Jam ,motorcycle ,Urban ,105,Clothing,1,20.25510293833981
24,5.0,Sandstorms,Jam ,scooter ,Metropolitian ,85,Skincare,1,10.867421265092352
33,4.2,Sunny,Medium ,motorcycle ,Metropolitian ,180,Outdoors,0,20.071646721865925
36,4.7,Windy,Low ,scooter ,Metropolitian ,100,Snacks,1,12.580267822400963
32,4.5,Fog,Medium ,motorcycle ,Urban ,215,Apparel,0,10.90628903651029
28,4.7,Windy,Medium ,motorcycle ,Metropolitian ,190,Shoes,0,12.293569688294703
22,4.9,Sandstorms,Jam ,motorcycle ,Urban ,180,Toys,0,16.90290152749197
35,5.0,Fog,Jam ,motorcycle ,Metropolitian ,200,Jewelry,0,13.989450296958767
32,4.2,Sandstorms,Jam ,motorcycle ,Metropolitian ,210,Home,0,12.073397681482605
20,4.6,Stormy,Jam ,scooter ,Metropolitian ,100,Sports,1,12.09937442336077
30,5.0,Windy,Jam ,motorcycle ,Metropolitian ,235,Electronics,0,4.537516076226438
23,4.8,Sandstorms,High ,motorcycle ,Metropolitian ,85,Outdoors,1,1.5581369822072066
32,4.8,Stormy,Medium ,scooter ,Metropolitian ,140,Toys,0,6871.623434871856
22,4.7,Sunny,Low ,motorcycle ,Urban ,105,Cosmetics,1,1.5093764432901144
33,4.3,Windy,Jam ,motorcycle ,Metropolitian ,255,Toys,0,10.865675782880029
39,5.0,Cloudy,Medium ,scooter ,Metropolitian ,75,Jewelry,1,6.210069011405746
38,4.6,Cloudy,High ,motorcycle ,Metropolitian ,160,Jewelry,0,1.536836906549953
37,4.1,Cloudy,Jam ,motorcycle ,Semi-Urban ,245,Clothing,0,13.98958472463553
31,4.0,Sandstorms,Jam ,motorcycle ,Metropolitian ,33,Grocery,1,9.175193844437826
38,5.0,Stormy,Low ,motorcycle ,Metropolitian ,130,Kitchen,0,14.15280068944862
25,4.6,Cloudy,Jam ,motorcycle ,Metropolitian ,105,Jewelry,1,9.264280986804865
29,4.4,Windy,High ,motorcycle ,Metropolitian ,155,Shoes,0,6.209250269756872
38,4.0,Fog,High ,motorcycle ,Metropolitian ,155,Clothing,0,1.5526813140972442
32,4.9,Cloudy,Low ,scooter ,Metropolitian ,95,Apparel,1,7.646049300624547
32,4.3,Stormy,Jam ,motorcycle ,Metropolitian ,175,Jewelry,0,7.8626681674103684
29,4.4,Sandstorms,Jam ,motorcycle ,Metropolitian ,185,Toys,0,19.395102472533644
35,5.0,Sunny,Jam ,van,Metropolitian ,75,Pet Supplies,1,7.600994631258685
29,4.5,Sandstorms,Low ,scooter ,Metropolitian ,70,Clothing,1,12.434914295120448
32,4.4,Sandstorms,Jam ,motorcycle ,Metropolitian ,270,Cosmetics,0,13.682048188061888
24,4.6,Windy,Low ,scooter ,Metropolitian ,90,Electronics,1,16.388699354723066
25,4.6,Sandstorms,Low ,motorcycle ,Urban ,60,Outdoors,1,1.5524171298912166
20,4.7,Stormy,Medium ,van,Metropolitian ,140,Kitchen,0,6.217860689144307
23,4.9,Fog,Low ,scooter ,Metropolitian ,140,Toys,0,19.878389859457627
38,4.0,Cloudy,Low ,motorcycle ,Metropolitian ,210,Cosmetics,0,17.29786575291325
20,4.9,Fog,Jam ,motorcycle ,Metropolitian ,200,Sports,0,16.90290152749197
30,4.5,Fog,Medium ,motorcycle ,Metropolitian ,230,Sports,0,10.587588203123412
34,4.7,Fog,High ,motorcycle ,Metropolitian ,140,Shoes,0,6.232180611484166
33,4.7,Sunny,Jam ,motorcycle ,Metropolitian ,155,Skincare,0,11.936268761442488
38,4.9,Windy,Low ,scooter ,Urban ,130,Outdoors,0,1.489789766813
26,4.6,Stormy,Jam ,scooter ,Metropolitian ,27,Grocery,1,10.703215446671857
36,4.6,Sandstorms,High ,scooter ,Metropolitian ,135,Books,0,6.1462436583934315
37,5.0,Sunny,Jam ,scooter ,Urban ,125,Electronics,0,17.09752652782741
31,4.3,Stormy,Jam ,scooter ,Metropolitian ,32,Grocery,1,10.711185800959656
22,4.0,Windy,Low ,motorcycle ,Metropolitian ,120,Electronics,1,7.790125828454116
39,4.8,Cloudy,Medium ,motorcycle ,Metropolitian ,245,Clothing,0,16.659963190057415
27,4.6,Stormy,Jam ,motorcycle ,Urban ,23,Grocery,1,7.8626681674103684
24,4.3,Sandstorms,Low ,motorcycle ,Metropolitian ,115,Books,1,3.040891552951612
31,4.7,Stormy,Low ,scooter ,Metropolitian ,145,Pet Supplies,0,4.537989684962583
29,4.9,Stormy,Jam ,van,Urban ,18,Grocery,1,7.772241951547947
34,5.0,Cloudy,Low ,motorcycle ,Metropolitian ,210,Shoes,0,16.85352490584544
36,5.0,Windy,Medium ,motorcycle ,Metropolitian ,220,Shoes,0,16.368320331067043
23,4.6,Cloudy,High ,scooter ,Metropolitian ,115,Electronics,1,6.050103074349793
38,4.4,Sandstorms,Jam ,motorcycle ,Urban ,170,Apparel,0,4.52824657673871
22,4.6,Stormy,Low ,scooter ,Metropolitian ,55,Toys,1,9.326602961232513
27,4.8,Cloudy,Low ,motorcycle ,Urban ,65,Pet Supplies,1,3.0188764660307563
32,4.7,Stormy,Jam ,motorcycle ,Metropolitian ,140,Apparel,0,4.596951629499114
23,4.1,Windy,Low ,motorcycle ,Metropolitian ,120,Apparel,1,9.435201537430714
21,4.0,Cloudy,Jam ,motorcycle ,Metropolitian ,155,Pet Supplies,0,20.851598740135785
35,5.0,Sandstorms,Low ,motorcycle ,Metropolitian ,100,Books,1,17.097925435353915
35,4.8,Cloudy,Low ,motorcycle ,Metropolitian ,220,Outdoors,0,10.42736760615815
35,4.8,Windy,Low ,scooter ,Metropolitian ,75,Pet Supplies,1,20.206315811338555
29,4.5,Windy,Medium ,scooter ,Urban ,135,Cosmetics,0,19.68840740892438
27,4.6,Cloudy,Low ,scooter ,Metropolitian ,70,Outdoors,1,3.060557773040758
30,4.7,Sunny,Low ,motorcycle ,Metropolitian ,120,Apparel,1,3.064627592336888
25,4.8,Windy,Jam ,motorcycle ,Metropolitian ,160,Sports,0,17.098593053938863
29,4.7,Sunny,Medium ,motorcycle ,Metropolitian ,75,Jewelry,1,19.617824561450774
23,4.8,Fog,High ,motorcycle ,Metropolitian ,110,Sports,1,1.5126917819914392
21,4.9,Fog,Jam ,van,Metropolitian ,200,Cosmetics,0,13.83000931143171
31,4.9,Sunny,Jam ,scooter ,Metropolitian ,130,Apparel,0,12.253528674537144
36,4.9,Fog,Low ,motorcycle ,Metropolitian ,130,Kitchen,0,1.5322206834602052
29,4.8,Cloudy,High ,motorcycle ,Urban ,140,Jewelry,0,1.5323350156090414
28,4.9,Stormy,Low ,motorcycle ,Other,75,Jewelry,1,20.853653606522474
35,4.5,Stormy,Low ,motorcycle ,Metropolitian ,105,Home,1,10.724956120302584
37,4.9,Sunny,Low ,motorcycle ,Metropolitian ,60,Shoes,1,3.104402431477901
22,4.9,Sandstorms,Jam ,motorcycle ,Other,110,Outdoors,1,12.417487520918895
38,4.5,Windy,Medium ,motorcycle ,Metropolitian ,110,Cosmetics,1,17.07649014379466
37,4.7,Windy,Jam ,scooter ,Urban ,145,Skincare,0,13.611428630407849
20,4.7,Sunny,Jam ,motorcycle ,Metropolitian ,60,Apparel,1,13.620606901382935
37,4.7,Cloudy,Low ,motorcycle ,Metropolitian ,125,Skincare,0,3.105369890908668
39,4.7,Cloudy,Jam ,motorcycle ,Metropolitian ,135,Home,0,7.461099952825721
39,4.0,Stormy,Jam ,motorcycle ,Metropolitian ,205,Skincare,0,7.761498257466441
20,5.0,Cloudy,Jam ,van,Metropolitian ,135,Kitchen,0,7.761199672759851
39,4.9,Sunny,Low ,motorcycle ,Urban ,110,Pet Supplies,1,4.579042936877916
27,4.1,Windy,Jam ,motorcycle ,Urban ,195,Apparel,0,9.055364789945113
27,5.0,Cloudy,Medium ,scooter ,Metropolitian ,65,Apparel,1,9.313347514768024
35,4.7,Sandstorms,Low ,motorcycle ,Metropolitian ,115,Skincare,1,10.683789736660017
24,4.2,Sunny,Jam ,motorcycle ,Semi-Urban ,240,Outdoors,0,4.66364460686909
21,4.1,Windy,Medium ,motorcycle ,Metropolitian ,37,Grocery,1,10.756770071391887
32,4.8,Sandstorms,Medium ,motorcycle ,Metropolitian ,140,Books,0,7.44864451602914
36,4.9,Windy,Jam ,motorcycle ,Metropolitian ,190,Apparel,0,7.324963249883455
32,4.6,Stormy,Low ,motorcycle ,Urban ,90,Books,1,20.44292976252901
25,4.8,Sunny,Jam ,motorcycle ,Metropolitian ,110,Clothing,1,10.906379374468557
38,4.8,Sandstorms,Low ,scooter ,Metropolitian ,120,Skincare,1,14.022182614282947
29,4.7,Windy,Low ,scooter ,Metropolitian ,80,Home,1,1.5523012503298028
26,4.6,Sunny,Jam ,scooter ,Urban ,105,Kitchen,1,19.884989093916975
36,4.4,Cloudy,Medium ,scooter ,Metropolitian ,210,Jewelry,0,10.427215010407021
30,4.6,Cloudy,Jam ,motorcycle ,Metropolitian ,240,Shoes,0,20.85154468962371
22,4.5,Sandstorms,Jam ,motorcycle ,Metropolitian ,70,Books,1,7.573406195224182
26,5.0,Sunny,High ,motorcycle ,Other,65,Jewelry,1,1.4895293820617894
27,4.8,Cloudy,Low ,motorcycle ,Metropolitian ,105,Books,1,3.040891552951612
22,4.6,Cloudy,Low ,scooter ,Metropolitian ,85,Pet Supplies,1,3.0644047273699666
39,5.0,Fog,Medium ,scooter ,Metropolitian ,170,Electronics,0,13.972191759503005
33,4.6,Cloudy,High ,van,Metropolitian ,170,Skincare,0,6.232177403679017
31,4.6,Stormy,Medium ,motorcycle ,Metropolitian ,150,Outdoors,0,12.435401342193114
21,5.0,Windy,Medium ,motorcycle ,Metropolitian ,140,Snacks,0,4.674333788013509
37,4.8,Sunny,High ,scooter ,Metropolitian ,95,Kitchen,1,5.87411298920486
22,4.6,Windy,Low ,scooter ,Metropolitian ,95,Cosmetics,1,3.0249963435107836
21,4.6,Fog,Jam ,motorcycle ,Metropolitian ,215,Pet Supplies,0,16.6594405791231
27,4.7,Stormy,Jam ,motorcycle ,Urban ,145,Outdoors,0,4.544228016639666
23,4.6,Cloudy,Medium ,motorcycle ,Metropolitian ,60,Home,1,6.127106344248052
34,4.6,Sunny,Low ,scooter ,Metropolitian ,135,Sports,0,10.433242609954101
25,4.2,Windy,Jam ,motorcycle ,Metropolitian ,155,Toys,0,7.562267471532845
35,4.3,Sandstorms,Jam ,motorcycle ,Urban ,245,Shoes,0,13.972191759503005
39,4.1,Windy,Jam ,motorcycle ,Metropolitian ,165,Apparel,0,14.15280068944862
35,4.8,Cloudy,Medium ,motorcycle ,Metropolitian ,200,Cosmetics,0,12.116905670047105
26,4.8,Windy,Low ,scooter ,Urban ,90,Apparel,1,12.116886186590971
22,2.8,Sunny,Low ,van,Metropolitian ,37,Grocery,1,13.406350345879243
29,4.8,Cloudy,Jam ,motorcycle ,Urban ,145,Home,0,4.528164580408178
37,4.6,Stormy,Low ,motorcycle ,Metropolitian ,125,Cosmetics,0,7.562478890452318
20,4.6,Fog,Medium ,motorcycle ,Urban ,145,Skincare,0,6.119692285951988
33,4.8,Windy,Low ,motorcycle ,Metropolitian ,125,Toys,0,13.830756172608513
32,4.6,Windy,High ,motorcycle ,Metropolitian ,150,Books,0,3.105133735234752
30,4.4,Windy,Jam ,motorcycle ,Metropolitian ,155,Clothing,0,4.674393132741051
37,4.7,Sunny,Medium ,motorcycle ,Urban ,75,Cosmetics,1,20.20729968887068
29,4.9,Windy,Jam ,van,Metropolitian ,65,Cosmetics,1,7.802542492622378
21,4.7,Fog,Jam ,motorcycle ,Metropolitian ,220,Sports,0,16.11320056524447
36,3.6,Windy,Medium ,scooter ,Metropolitian ,195,Home,0,12.162009006258288
28,4.6,Windy,Low ,scooter ,Metropolitian ,70,Clothing,1,7.8626681674103684
37,4.9,Windy,Low ,scooter ,Metropolitian ,23,Grocery,1,3.0184094452114865
34,4.7,Cloudy,High ,motorcycle ,Metropolitian ,155,Sports,0,5009.13598784997
34,4.7,Fog,Jam ,motorcycle ,Metropolitian ,140,Snacks,0,7.8626681674103684
33,4.9,Fog,Jam ,motorcycle ,Metropolitian ,125,Kitchen,0,7.6508628104371885
36,5.0,Cloudy,Medium ,scooter ,Metropolitian ,155,Books,0,12.24118768009516
36,4.5,Sunny,Jam ,motorcycle ,Metropolitian ,110,Kitchen,1,7.601308045983357
35,4.8,Sandstorms,Low ,scooter ,Urban ,145,Pet Supplies,0,3.1162880555409944
27,4.9,Sandstorms,Medium ,motorcycle ,Urban ,115,Clothing,1,4.528164580408178
29,4.2,Windy,Low ,motorcycle ,Metropolitian ,145,Home,0,1.526390528099105
27,4.9,Fog,Medium ,scooter ,Metropolitian ,14,Grocery,1,7.4900645995712765
21,4.8,Windy,Jam ,scooter ,Metropolitian ,125,Skincare,0,13.215310129029211
31,4.7,Stormy,Jam ,motorcycle ,Metropolitian ,150,Sports,0,20.253101372632372
34,4.6,Fog,Jam ,motorcycle ,Metropolitian ,34,Grocery,1,9.181146899051038
20,4.5,Fog,Jam ,motorcycle ,Metropolitian ,145,Kitchen,0,7.79094413843958
35,4.7,Fog,High ,scooter ,Metropolitian ,25,Grocery,1,6.2178514120156425
30,4.9,Sunny,Medium ,scooter ,Metropolitian ,110,Apparel,1,19.76089839940378
29,4.7,Fog,Jam ,motorcycle ,Metropolitian ,180,Sports,0,10.705559922396555
24,5.0,Sunny,Jam ,motorcycle ,Other,55,Cosmetics,1,10.433242609954101
25,4.9,Cloudy,Low ,motorcycle ,Metropolitian ,95,Sports,1,7.790489304769407
30,4.7,Sandstorms,Jam ,scooter ,Other,125,Sports,0,10.602450942886513
22,4.8,Cloudy,Medium ,motorcycle ,Metropolitian ,130,Kitchen,0,10.756895455613911
36,4.7,Sunny,Low ,motorcycle ,Metropolitian ,29,Grocery,1,3.0250598092773755
37,4.7,Fog,Jam ,scooter ,Urban ,125,Books,0,7.8626681674103684
32,4.6,Windy,Low ,scooter ,Metropolitian ,29,Grocery,1,3.1214112858280707
26,4.8,Stormy,Low ,motorcycle ,Metropolitian ,75,Jewelry,1,9.081862277228877
37,4.5,Sunny,Medium ,scooter ,Urban ,75,Jewelry,1,4.560926278066122
34,4.8,Sunny,Medium ,motorcycle ,Metropolitian ,90,Apparel,1,9.17785559642758
38,4.3,Cloudy,Low ,motorcycle ,Metropolitian ,220,Skincare,0,12.234822044206023
22,4.7,Windy,Low ,motorcycle ,Metropolitian ,20,Grocery,1,19.661019603214875
34,3.9,Sandstorms,Medium ,motorcycle ,Metropolitian ,155,Snacks,0,10.880651848535559
34,4.7,Sunny,Low ,motorcycle ,Metropolitian ,110,Pet Supplies,1,4.657654937060173
32,4.1,Stormy,High ,van,Metropolitian ,170,Cosmetics,0,6.217860329667253
22,4.7,Windy,Medium ,scooter ,Urban ,140,Home,0,10.708220667367794
26,4.3,Windy,Low ,motorcycle ,Metropolitian ,145,Pet Supplies,0,3.024984591596264
35,4.9,Fog,Low ,van,Metropolitian ,75,Skincare,1,4.544228016639666
21,5.0,Sunny,Low ,scooter ,Metropolitian ,120,Jewelry,1,2.984638285081008
23,5.0,Fog,Jam ,motorcycle ,Metropolitian ,215,Kitchen,0,12.256076445468295
38,4.6,Windy,Low ,motorcycle ,Metropolitian ,120,Clothing,1,16.852834881460105
26,3.9,Sunny,Jam ,motorcycle ,Urban ,40,Grocery,1,7.6495063183287915
22,4.8,Stormy,Medium ,scooter ,Metropolitian ,145,Skincare,0,10.75755477315807
28,4.8,Sandstorms,Medium ,motorcycle ,Metropolitian ,165,Jewelry,0,13.82967763210672
34,4.0,Windy,Jam ,motorcycle ,Metropolitian ,160,Jewelry,0,4.65694538594946
34,4.7,Sunny,Jam ,motorcycle ,Metropolitian ,75,Home,1,10.757108800258132
21,4.9,Cloudy,Medium ,scooter ,Urban ,34,Grocery,1,13.68250488691661
29,4.5,Cloudy,Low ,motorcycle ,Metropolitian ,24,Grocery,1,19.915298664494237
21,4.6,Sandstorms,Low ,motorcycle ,Urban ,70,Jewelry,1,20.206315811338555
30,4.7,Cloudy,Low ,scooter ,Urban ,95,Skincare,1,3.025279772423236
35,4.6,Sunny,Jam ,motorcycle ,Metropolitian ,165,Clothing,0,20.178298581848242
21,4.7,Windy,High ,van,Metropolitian ,60,Outdoors,1,1.4898285870179706
34,4.2,Cloudy,Medium ,motorcycle ,Metropolitian ,155,Outdoors,0,19.359307695550992
21,4.8,Sunny,Jam ,motorcycle ,Urban ,16,Grocery,1,12.100108934661812
24,4.7,Stormy,Low ,motorcycle ,Urban ,95,Pet Supplies,1,10.641057010178418
32,4.7,Cloudy,High ,motorcycle ,Metropolitian ,140,Sports,0,5.860920405489748
24,4.9,Cloudy,Jam ,van,Metropolitian ,145,Apparel,0,7.803047130084789
20,4.9,Sunny,Jam ,motorcycle ,Metropolitian ,130,Toys,0,13.583078662317007
31,4.6,Sandstorms,High ,motorcycle ,Metropolitian ,36,Grocery,1,1.5126000890232916
38,4.8,Fog,Low ,scooter ,Metropolitian ,90,Kitchen,1,1.5127140854704322
27,5.0,Windy,Jam ,scooter ,Metropolitian ,75,Electronics,1,14.022298282479131
33,4.9,Sunny,Medium ,motorcycle ,Other,135,Pet Supplies,0,6.118933768642428
34,4.6,Windy,Jam ,motorcycle ,Urban ,150,Electronics,0,7.772809995408273
32,4.1,Windy,Jam ,motorcycle ,Metropolitian ,250,Apparel,0,13.97065239831014
21,4.7,Windy,Medium ,scooter ,Urban ,75,Apparel,1,12.464369459117805
26,4.8,Cloudy,Low ,scooter ,Metropolitian ,95,Outdoors,1,3.040688634015558
33,4.9,Fog,Low ,motorcycle ,Metropolitian ,195,Clothing,0,20.85333460818602
28,4.8,Windy,Low ,motorcycle ,Urban ,120,Electronics,1,13.68237887648496
34,4.8,Sandstorms,Medium ,motorcycle ,Metropolitian ,155,Jewelry,0,7.546888128063204
28,4.8,Fog,Low ,motorcycle ,Urban ,95,Snacks,1,1.5322206834602052
28,4.4,Cloudy,Medium ,motorcycle ,Metropolitian ,175,Clothing,0,12.580267822400963
34,5.0,Cloudy,Jam ,scooter ,Metropolitian ,185,Snacks,0,7.545174704993206
37,4.9,Fog,Medium ,motorcycle ,Metropolitian ,205,Skincare,0,20.20634489518928
24,4.9,Sunny,Jam ,motorcycle ,Urban ,90,Shoes,1,13.829019124454268
28,4.9,Stormy,Medium ,motorcycle ,Urban ,145,Electronics,0,4.6105980334862275
25,4.6,Cloudy,Low ,motorcycle ,Metropolitian ,120,Kitchen,1,13.61128304620412
37,4.6,Sandstorms,Jam ,motorcycle ,Metropolitian ,170,Outdoors,0,9.326616348118742
32,4.9,Windy,Low ,scooter ,Metropolitian ,125,Pet Supplies,0,4.6103798439313035
20,4.8,Sandstorms,Medium ,motorcycle ,Urban ,90,Snacks,1,4.65825552423237
39,4.6,Windy,Low ,motorcycle ,Metropolitian ,75,Shoes,1,10.280572823486576
23,4.9,Cloudy,Medium ,motorcycle ,Metropolitian ,110,Electronics,1,6.147073151032162
27,4.7,Fog,High ,van,Metropolitian ,150,Home,0,3.064002956584147
39,4.9,Sandstorms,Medium ,motorcycle ,Metropolitian ,135,Kitchen,0,4.5279972125744
26,4.5,Sandstorms,High ,motorcycle ,Urban ,85,Outdoors,1,3.0408931296411703
37,5.0,Stormy,Jam ,motorcycle ,Urban ,245,Sports,0,9.121044921629522
